RPM,Temperature,Pump PWM,Pump Enable,Requested RPM
005342,0023,160,16,60
005331,0024,160,16,60
005241,0024,160,16,60
005342,0024,160,16,60
005337,0023,160,16,60
005326,0024,160,16,60
005331,0024,160,16,60
005367,0024,160,16,60
005331,0024,160,16,60
005337,0023,160,16,60
005205,0023,160,16,60
005337,0023,160,16,60
005352,0023,160,16,60
005352,0023,160,16,60
005316,0023,160,16,60
005337,0023,160,16,60
005190,0024,160,16,60
005231,0023,160,16,60
005225,0024,160,16,60
005215,0024,160,16,60
005195,0024,160,16,60
005337,0023,160,16,60
005357,0024,160,16,60
005337,0023,160,16,60
005311,0024,160,16,60
005185,0023,160,16,60
005321,0023,160,16,60
005331,0023,160,16,60
005225,0023,160,16,60
005225,0023,160,16,60
005331,0023,160,16,60
005200,0024,160,16,60
005342,0024,160,16,60
005352,0024,160,16,60
005195,0023,160,16,60
005311,0024,160,16,60
005180,0024,160,16,60
005362,0024,160,16,60
005210,0024,160,16,60
005342,0024,160,16,60
005200,0024,160,16,60
005331,0024,160,16,60
005321,0024,160,16,60
005337,0024,160,16,60
005220,0024,160,16,60
005326,0024,160,16,60
005337,0024,160,16,60
005342,0024,160,16,60
005316,0024,160,16,60
005195,0023,160,16,60
005210,0024,160,16,60
005337,0023,160,16,60
005316,0023,160,16,60
005352,0024,160,16,60
005316,0024,160,16,60
005316,0024,160,16,60
005331,0024,160,16,60
005306,0024,160,16,60
005331,0024,160,16,60
005205,0024,160,16,60
005306,0023,160,16,60
005321,0024,160,16,60
005306,0024,160,16,60
005220,0024,160,16,60
005296,0024,160,16,60
005337,0024,160,16,60
005190,0023,160,16,60
005170,0024,160,16,60
005190,0023,160,16,60
005347,0024,160,16,60
005180,0024,160,16,60
005306,0024,160,16,60
005316,0024,160,16,60
005281,0024,160,16,60
005190,0024,160,16,60
005185,0024,160,16,60
005185,0024,160,16,60
005150,0024,160,16,60
005150,0024,160,16,60
005170,0024,160,16,60
005180,0024,160,16,60
005311,0024,160,16,60
005155,0025,160,16,60
005286,0025,160,16,60
005326,0024,160,16,60
005326,0024,160,16,60
005220,0024,160,16,60
